year	eeacellcode	specieskey	species	establishmentmeans	degreeofestablishment	pathway	occurrences	distinctobservers
2006	1kmE3999N3105	9118014	Betula pubescens				1	1
2006	1kmE3999N3106	2878688	Quercus robur				1	1
2006	1kmE3999N3106	2880539	Quercus rubra				1	1
2006	1kmE3999N3106	9118014	Betula pubescens				1	1
2006	1kmE3999N3108	2875979	Corylus avellana				1	1
2006	1kmE3999N3108	2876213	Alnus glutinosa				1	1
2006	1kmE3999N3108	5331916	Betula pendula				1	1
2006	1kmE3999N3108	5333294	Castanea sativa				1	1
2006	1kmE3999N3108	5414202	Myrica gale				2	1
2006	1kmE3999N3108	9118014	Betula pubescens				1	1
2006	1kmE3999N3109	2875979	Corylus avellana				1	1
2006	1kmE3999N3109	2876213	Alnus glutinosa				1	1
2006	1kmE3999N3109	2878688	Quercus robur				3	2
2006	1kmE3999N3109	2880539	Quercus rubra				2	1
2006	1kmE3999N3109	2882316	Fagus sylvatica				2	2
2006	1kmE3999N3109	5331916	Betula pendula				2	2
2006	1kmE3999N3109	5333294	Castanea sativa				1	1
2006	1kmE3999N3109	9118014	Betula pubescens				1	1
2006	1kmE4000N3086	2875979	Corylus avellana				2	1
2006	1kmE4000N3086	2876213	Alnus glutinosa				1	1
2006	1kmE4000N3087	2875979	Corylus avellana				2	2
2006	1kmE4000N3089	2875979	Corylus avellana				1	1
2006	1kmE4001N3086	2875979	Corylus avellana				1	1
2006	1kmE4001N3087	2875979	Corylus avellana				1	1
2006	1kmE4003N3088	2876213	Alnus glutinosa				1	1
2006	1kmE4003N3096	2875818	Carpinus betulus				1	1
2006	1kmE4003N3096	2876213	Alnus glutinosa				1	1
2006	1kmE4003N3096	2880539	Quercus rubra				1	1
2006	1kmE4003N3096	2882316	Fagus sylvatica				1	1
2006	1kmE4003N3096	5331916	Betula pendula				1	1
2006	1kmE4003N3096	9118014	Betula pubescens				1	1
2006	1kmE4003N3096	9148577	Alnus incana				1	1
2006	1kmE4003N3097	2875979	Corylus avellana				1	1
2006	1kmE4003N3097	2878688	Quercus robur				1	1
2006	1kmE4004N3087	2875979	Corylus avellana				1	1
2006	1kmE4004N3108	2880130	Quercus petraea				1	1
2006	1kmE4005N3086						1	1
2006	1kmE4005N3087	2875818	Carpinus betulus				1	1
2006	1kmE4005N3087	2875979	Corylus avellana				2	2
2006	1kmE4006N3086	2878688	Quercus robur				1	1
2006	1kmE4006N3086	2880539	Quercus rubra				1	1
2006	1kmE4006N3109	5331916	Betula pendula				1	1
2006	1kmE4006N3110	2878688	Quercus robur				1	1
2006	1kmE4006N3114	2878688	Quercus robur				1	1
2006	1kmE4006N3114	2880539	Quercus rubra				1	1
2006	1kmE4006N3114	9118014	Betula pubescens				1	1
2006	1kmE4006N3115	2876213	Alnus glutinosa				1	1
2006	1kmE4006N3115	2878688	Quercus robur				1	1
2006	1kmE4006N3116	5331916	Betula pendula				1	1
2006	1kmE4006N3116	9118014	Betula pubescens				1	1
2006	1kmE4007N3086	2875979	Corylus avellana				1	1
2006	1kmE4007N3086	2878688	Quercus robur				1	1
2006	1kmE4007N3087	2875979	Corylus avellana				1	1
2006	1kmE4007N3098	2876213	Alnus glutinosa				2	1
2006	1kmE4007N3098	5331916	Betula pendula				2	1
2006	1kmE4007N3098	5414202	Myrica gale				2	1
2006	1kmE4007N3098	9118014	Betula pubescens				1	1
2006	1kmE4007N3099	2878688	Quercus robur				1	1
2006	1kmE4007N3108	5331916	Betula pendula				1	1
2006	1kmE4007N3109	2878688	Quercus robur				1	1
2006	1kmE4007N3114	5331916	Betula pendula				1	1
2006	1kmE4007N3115	2875979	Corylus avellana				1	1
2006	1kmE4007N3115	2880539	Quercus rubra				1	1
2006	1kmE4007N3115	3054368	Juglans regia				1	1
2006	1kmE4008N3094	2878688	Quercus robur				1	1
2006	1kmE4008N3098	2878688	Quercus robur				1	1
2006	1kmE4008N3098	9118014	Betula pubescens				1	1
2006	1kmE4009N3095	2875979	Corylus avellana				1	1
2006	1kmE4009N3095	2876213	Alnus glutinosa				1	1
2006	1kmE4012N3085	2878688	Quercus robur				1	1
2006	1kmE4012N3086	2878688	Quercus robur				1	1
2006	1kmE4012N3088	2882316	Fagus sylvatica				1	1
2006	1kmE4013N3115	2878688	Quercus robur				1	1
2006	1kmE4013N3115	2880539	Quercus rubra				1	1
2006	1kmE4013N3115	2882316	Fagus sylvatica				1	1
2006	1kmE4013N3115	5331916	Betula pendula				1	1
2006	1kmE4014N3082						1	1
2006	1kmE4014N3085	2878688	Quercus robur				1	1
2006	1kmE4014N3086	2878688	Quercus robur				2	2
2006	1kmE4014N3088	2875979	Corylus avellana				1	1
2006	1kmE4014N3092	3054368	Juglans regia				1	1
2006	1kmE4014N3093	3054368	Juglans regia				1	1
2006	1kmE4015N3081	5333294	Castanea sativa				1	1
2006	1kmE4015N3083	2880539	Quercus rubra				1	1
2006	1kmE4015N3085	2878688	Quercus robur				1	1
2006	1kmE4015N3086	2878688	Quercus robur				1	1
2006	1kmE4015N3086	5331916	Betula pendula				1	1
2006	1kmE4015N3087	2878688	Quercus robur				2	1
2006	1kmE4015N3098						1	1
2006	1kmE4016N3084	2875818	Carpinus betulus				1	1
2006	1kmE4016N3085	2875979	Corylus avellana				1	1
2006	1kmE4016N3085	5331916	Betula pendula				1	1
2006	1kmE4016N3086	2878688	Quercus robur				3	1
2006	1kmE4016N3086	5331916	Betula pendula				1	1
2006	1kmE4016N3092	2875818	Carpinus betulus				1	1
2006	1kmE4016N3099	5333294	Castanea sativa				1	1
2006	1kmE4016N3105	5331916	Betula pendula				1	1
2006	1kmE4017N3082	5333294	Castanea sativa				1	1
2006	1kmE4017N3084	2878688	Quercus robur				1	1
2006	1kmE4017N3085	2875979	Corylus avellana				1	1
2006	1kmE4017N3085	2878688	Quercus robur				1	1
2006	1kmE4017N3087	2882316	Fagus sylvatica				1	1
2006	1kmE4017N3095	2878688	Quercus robur				1	1
2006	1kmE4017N3104	9118014	Betula pubescens				1	1
2006	1kmE4018N3086	2875979	Corylus avellana				1	1
2006	1kmE4018N3087	5331916	Betula pendula				1	1
2006	1kmE4018N3088	5331916	Betula pendula				1	1
2006	1kmE4018N3093	2876213	Alnus glutinosa				1	1
2006	1kmE4018N3094	2880539	Quercus rubra				1	1
2006	1kmE4018N3095	2875979	Corylus avellana				1	1
2006	1kmE4018N3097	2875818	Carpinus betulus				1	1
2006	1kmE4019N3082	3054368	Juglans regia				1	1
2006	1kmE4019N3084	2876213	Alnus glutinosa				1	1
2006	1kmE4019N3095	2875979	Corylus avellana				1	1
2006	1kmE4019N3101	2882316	Fagus sylvatica				1	1
2006	1kmE4020N3084	2875979	Corylus avellana				1	1
2006	1kmE4020N3085	2878688	Quercus robur				1	1
2006	1kmE4020N3087	2875818	Carpinus betulus				1	1
2006	1kmE4020N3088	2875979	Corylus avellana				1	1
2006	1kmE4021N3085	9118014	Betula pubescens				1	1
2006	1kmE4021N3089	2878688	Quercus robur				2	1
2006	1kmE4021N3105	3054368	Juglans regia				1	1
2006	1kmE4021N3106	2875979	Corylus avellana				1	1
2006	1kmE4022N3090	2878688	Quercus robur				1	1
2006	1kmE4022N3096	2880539	Quercus rubra				1	1
2006	1kmE4022N3100	2876213	Alnus glutinosa				1	1
2006	1kmE4022N3100	2880130	Quercus petraea				1	1
2006	1kmE4022N3100	2882316	Fagus sylvatica				1	1
2006	1kmE4022N3101	2875979	Corylus avellana				1	1
2006	1kmE4022N3101	2878688	Quercus robur				2	1
2006	1kmE4022N3105	2882316	Fagus sylvatica				1	1
2006	1kmE4022N3105	3054368	Juglans regia				1	1
2006	1kmE4022N3105	5333294	Castanea sativa				1	1
2006	1kmE4022N3106	2875818	Carpinus betulus				1	1
2006	1kmE4022N3106	2878688	Quercus robur				1	1
2006	1kmE4023N3081						1	1
2006	1kmE4023N3088	2878688	Quercus robur				1	1
2006	1kmE4023N3088	2880539	Quercus rubra				2	1
2006	1kmE4023N3089	2878688	Quercus robur				1	1
2006	1kmE4023N3089	2880539	Quercus rubra				1	1
2006	1kmE4023N3095	2875818	Carpinus betulus				1	1
2006	1kmE4023N3095	2875979	Corylus avellana				1	1
2006	1kmE4023N3096	2882316	Fagus sylvatica				1	1
2006	1kmE4023N3097	2878688	Quercus robur				1	1
2006	1kmE4023N3098	2875979	Corylus avellana				1	1
2006	1kmE4024N3087						1	1
2006	1kmE4024N3088	2878688	Quercus robur				1	1
2006	1kmE4024N3088	2880539	Quercus rubra				1	1
2006	1kmE4024N3089	2878688	Quercus robur				1	1
2006	1kmE4024N3091	2878688	Quercus robur				1	1
2006	1kmE4024N3092	2878688	Quercus robur				1	1
2006	1kmE4024N3095	5333294	Castanea sativa				1	1
2006	1kmE4024N3099	2876213	Alnus glutinosa				1	1
2006	1kmE4024N3100	2875979	Corylus avellana				1	1
2006	1kmE4024N3100	2878688	Quercus robur				1	1
2006	1kmE4025N3090	2878688	Quercus robur				1	1
2006	1kmE4025N3099	2876213	Alnus glutinosa				1	1
2006	1kmE4026N3084	2876213	Alnus glutinosa				1	1
2006	1kmE4026N3097	3054368	Juglans regia				1	1
2006	1kmE4026N3102	3054368	Juglans regia				1	1
2006	1kmE4029N3084	2875818	Carpinus betulus				1	1
2005	1kmE3997N3102	2876213	Alnus glutinosa				1	1
2005	1kmE3997N3102	2878688	Quercus robur				1	1
2005	1kmE3997N3102	2880539	Quercus rubra				1	1
2005	1kmE3997N3102	9148577	Alnus incana				1	1
2005	1kmE3998N3088	2878688	Quercus robur				1	1
2005	1kmE3998N3101	9118014	Betula pubescens				1	1
2005	1kmE3998N3102	3054368	Juglans regia				1	1
2005	1kmE3998N3102	5331916	Betula pendula				1	1
2005	1kmE3999N3088	2875979	Corylus avellana				1	1
2005	1kmE3999N3088	2876213	Alnus glutinosa				1	1
2005	1kmE3999N3091	2878688	Quercus robur				1	1
2005	1kmE3999N3092	2875979	Corylus avellana				1	1
2005	1kmE3999N3098	2876213	Alnus glutinosa				1	1
2005	1kmE3999N3099	2878688	Quercus robur				1	1
2005	1kmE3999N3099	5331916	Betula pendula				1	1
2005	1kmE3999N3105	5331916	Betula pendula				1	1
2005	1kmE3999N3106	2876213	Alnus glutinosa				1	1
2005	1kmE3999N3106	2880539	Quercus rubra				1	1
2005	1kmE3999N3106	5414202	Myrica gale				1	1
2005	1kmE3999N3109	2880539	Quercus rubra				1	1
2005	1kmE4000N3088	2875818	Carpinus betulus				1	1
2005	1kmE4000N3089	2875979	Corylus avellana				3	2
2005	1kmE4000N3089	2880539	Quercus rubra				1	1
2005	1kmE4000N3089	5331916	Betula pendula				1	1
2005	1kmE4000N3089	5333294	Castanea sativa				1	1
2005	1kmE4000N3090	2878688	Quercus robur				1	1
2005	1kmE4000N3105	2878688	Quercus robur				1	1
2005	1kmE4000N3106	9118014	Betula pubescens				1	1
2005	1kmE4000N3108	5331916	Betula pendula				1	1
2005	1kmE4000N3109	2878688	Quercus robur				1	1
2005	1kmE4000N3109	5414202	Myrica gale				1	1
2005	1kmE4001N3087	2875979	Corylus avellana				1	1
2005	1kmE4001N3087	2876213	Alnus glutinosa				1	1
2005	1kmE4001N3087	2878688	Quercus robur				1	1
2005	1kmE4001N3087	5331916	Betula pendula				1	1
2005	1kmE4001N3088	2875979	Corylus avellana				1	1
2005	1kmE4001N3088	2878688	Quercus robur				1	1
2005	1kmE4001N3089	2875979	Corylus avellana				1	1
2005	1kmE4001N3090	2875818	Carpinus betulus				2	2
2005	1kmE4001N3090	2875979	Corylus avellana				4	2
2005	1kmE4001N3090	2878688	Quercus robur				2	2
2005	1kmE4001N3090	2880539	Quercus rubra				2	1
2005	1kmE4001N3090	5331916	Betula pendula				1	1
2005	1kmE4001N3091	2875818	Carpinus betulus				1	1
2005	1kmE4001N3091	2875979	Corylus avellana				7	2
2005	1kmE4001N3091	5331916	Betula pendula				1	1
2005	1kmE4001N3109	9118014	Betula pubescens				1	1
2005	1kmE4002N3087	2875979	Corylus avellana				2	1
2005	1kmE4002N3087	2878688	Quercus robur				1	1
2005	1kmE4002N3087	2882316	Fagus sylvatica				1	1
2005	1kmE4002N3087	5331916	Betula pendula				1	1
2005	1kmE4002N3088	2875979	Corylus avellana				3	2
2005	1kmE4002N3088	2878688	Quercus robur				2	2
2005	1kmE4002N3088	5331916	Betula pendula				1	1
2005	1kmE4002N3089	2875979	Corylus avellana				2	2
2005	1kmE4002N3090	2875818	Carpinus betulus				1	1
2005	1kmE4002N3090	2875979	Corylus avellana				2	1
2005	1kmE4002N3090	2878688	Quercus robur				1	1
2005	1kmE4002N3090	5331916	Betula pendula				3	2
2005	1kmE4002N3091	2875979	Corylus avellana				3	1
2005	1kmE4002N3091	2878688	Quercus robur				1	1
2005	1kmE4002N3091	2882316	Fagus sylvatica				2	2
2005	1kmE4002N3091	5331916	Betula pendula				2	2
2005	1kmE4003N3087	2875979	Corylus avellana				1	1
2005	1kmE4003N3087	5331916	Betula pendula				1	1
2005	1kmE4003N3088	2878688	Quercus robur				1	1
2005	1kmE4003N3089	2878688	Quercus robur				1	1
2005	1kmE4003N3097	2875979	Corylus avellana				1	1
2005	1kmE4003N3097	2878688	Quercus robur				1	1
2005	1kmE4003N3097	2880539	Quercus rubra				1	1
2005	1kmE4003N3097	5331916	Betula pendula				1	1
2005	1kmE4003N3098	2882316	Fagus sylvatica				1	1
2005	1kmE4003N3098	9118014	Betula pubescens				1	1
2005	1kmE4004N3097	2875818	Carpinus betulus				1	1
2005	1kmE4004N3098	2876213	Alnus glutinosa				1	1
2005	1kmE4004N3098	9148577	Alnus incana				1	1
2005	1kmE4004N3103	2875979	Corylus avellana				1	1
2005	1kmE4004N3103	2878688	Quercus robur				1	1
2005	1kmE4004N3103	5331916	Betula pendula				1	1
2005	1kmE4004N3104	2880539	Quercus rubra				1	1
2005	1kmE4006N3107	2875979	Corylus avellana				1	1
2005	1kmE4006N3107	2878688	Quercus robur				1	1
2005	1kmE4006N3107	2880539	Quercus rubra				1	1
2005	1kmE4006N3107	5333294	Castanea sativa				1	1
2005	1kmE4006N3108	5331916	Betula pendula				1	1
2005	1kmE4009N3095	2876213	Alnus glutinosa				1	1
2005	1kmE4010N3084	2875979	Corylus avellana				1	1
2005	1kmE4010N3084	2876213	Alnus glutinosa				1	1
2005	1kmE4010N3085	9118014	Betula pubescens				1	1
2005	1kmE4010N3088	2878688	Quercus robur				1	1
2005	1kmE4010N3094	2878688	Quercus robur				1	1
2005	1kmE4010N3095	5331916	Betula pendula				1	1
2005	1kmE4010N3095	9118014	Betula pubescens				1	1
2005	1kmE4010N3109	5333294	Castanea sativa				1	1
2005	1kmE4010N3110	9118014	Betula pubescens				1	1
2005	1kmE4011N3082	2875979	Corylus avellana				1	1
2005	1kmE4011N3082	9118014	Betula pubescens				1	1
2005	1kmE4011N3083	2875979	Corylus avellana				1	1
2005	1kmE4011N3086	2875979	Corylus avellana				1	1
2005	1kmE4011N3087	2882316	Fagus sylvatica				1	1
2005	1kmE4011N3110	2878688	Quercus robur				1	1
2005	1kmE4011N3110	5331916	Betula pendula				1	1
2005	1kmE4012N3087	2875979	Corylus avellana				1	1
2005	1kmE4012N3089	3054368	Juglans regia				1	1
2005	1kmE4012N3093	2878688	Quercus robur				1	1
2005	1kmE4013N3082	2875979	Corylus avellana				1	1
2005	1kmE4013N3083	5331916	Betula pendula				1	1
2005	1kmE4013N3087	3054368	Juglans regia				1	1
2005	1kmE4013N3087	5333294	Castanea sativa				1	1
2005	1kmE4013N3091	2875979	Corylus avellana				1	1
2005	1kmE4013N3100	5331916	Betula pendula				1	1
2005	1kmE4013N3100	5414202	Myrica gale				1	1
2005	1kmE4014N3082	2876213	Alnus glutinosa				1	1
2005	1kmE4014N3084	2875818	Carpinus betulus				1	1
2005	1kmE4014N3085	2876213	Alnus glutinosa				2	2
2005	1kmE4014N3085	3054368	Juglans regia				1	1
2005	1kmE4014N3087	2876213	Alnus glutinosa				1	1
2005	1kmE4014N3094	2878688	Quercus robur				2	2
2005	1kmE4015N3081	5331916	Betula pendula				1	1
2005	1kmE4015N3082	2876213	Alnus glutinosa				1	1
2005	1kmE4015N3082	2878688	Quercus robur				1	1
2005	1kmE4015N3084	2878688	Quercus robur				1	1
2005	1kmE4015N3085	2875979	Corylus avellana				1	1
2005	1kmE4015N3086	2875818	Carpinus betulus				1	1
2005	1kmE4015N3092	2876213	Alnus glutinosa				1	1
2005	1kmE4015N3095	9148577	Alnus incana				1	1
2005	1kmE4015N3097	2875818	Carpinus betulus				1	1
2005	1kmE4015N3099	2878688	Quercus robur				1	1
2005	1kmE4015N3100	2875818	Carpinus betulus				1	1
2005	1kmE4016N3082	2875818	Carpinus betulus				1	1
2005	1kmE4016N3084	3054368	Juglans regia				1	1
2005	1kmE4016N3085	2875979	Corylus avellana				1	1
2005	1kmE4016N3086	2875818	Carpinus betulus				1	1
2005	1kmE4016N3089	2876213	Alnus glutinosa				1	1
2005	1kmE4016N3092	2875979	Corylus avellana				1	1
2005	1kmE4016N3094	2876213	Alnus glutinosa				1	1
2005	1kmE4016N3096	2876213	Alnus glutinosa				1	1
2005	1kmE4016N3098	2875979	Corylus avellana				2	2
2005	1kmE4016N3099	2882316	Fagus sylvatica				1	1
2005	1kmE4017N3080	2876213	Alnus glutinosa				1	1
2005	1kmE4017N3083	2875979	Corylus avellana				1	1
2005	1kmE4017N3084	3054368	Juglans regia				1	1
2005	1kmE4017N3086	2878688	Quercus robur				1	1
2005	1kmE4017N3087	2875818	Carpinus betulus				1	1
2005	1kmE4017N3087	2875979	Corylus avellana				1	1
2005	1kmE4017N3089	2882316	Fagus sylvatica				1	1
2005	1kmE4017N3094	2878688	Quercus robur				1	1
2005	1kmE4017N3098	5331916	Betula pendula				1	1
2005	1kmE4017N3099	2875979	Corylus avellana				1	1
2005	1kmE4017N3100	2876213	Alnus glutinosa				1	1
2005	1kmE4018N3082	2875979	Corylus avellana				1	1
2005	1kmE4018N3082	2878688	Quercus robur				1	1
2005	1kmE4018N3085	2882316	Fagus sylvatica				1	1
2005	1kmE4018N3087	2878688	Quercus robur				1	1
2005	1kmE4018N3089	3054368	Juglans regia				1	1
2005	1kmE4018N3091	2878688	Quercus robur				1	1
2005	1kmE4018N3092	2882316	Fagus sylvatica				1	1
2005	1kmE4018N3094	2876213	Alnus glutinosa				1	1
2005	1kmE4018N3094	5333294	Castanea sativa				1	1
2005	1kmE4018N3095	9118014	Betula pubescens				1	1
2005	1kmE4018N3096	2878688	Quercus robur				1	1
2005	1kmE4018N3097	2875979	Corylus avellana				1	1
2005	1kmE4018N3104	2878688	Quercus robur				1	1
2005	1kmE4019N3084	2875818	Carpinus betulus				1	1
2005	1kmE4019N3084	2875979	Corylus avellana				1	1
2005	1kmE4019N3086	2875979	Corylus avellana				1	1
2005	1kmE4019N3087	2875818	Carpinus betulus				1	1
2005	1kmE4019N3087	2880539	Quercus rubra				1	1
2005	1kmE4019N3090	2878688	Quercus robur				1	1
2005	1kmE4019N3092	5331916	Betula pendula				1	1
2005	1kmE4019N3093	2875818	Carpinus betulus				1	1
2005	1kmE4019N3093	5331916	Betula pendula				1	1
2005	1kmE4019N3103	3054368	Juglans regia				1	1
2005	1kmE4019N3104	3054368	Juglans regia				1	1
2005	1kmE4019N3114	2875979	Corylus avellana				1	1
2005	1kmE4019N3114	2876213	Alnus glutinosa				1	1
2005	1kmE4019N3114	2878688	Quercus robur				1	1
2005	1kmE4019N3114	5331916	Betula pendula				1	1
2005	1kmE4020N3085	2875979	Corylus avellana				1	1
2005	1kmE4020N3086	3054368	Juglans regia				1	1
2005	1kmE4020N3087	2875818	Carpinus betulus				1	1
2005	1kmE4020N3088	2878688	Quercus robur				1	1
2005	1kmE4020N3089	2875818	Carpinus betulus				1	1
2005	1kmE4020N3089	2875979	Corylus avellana				1	1
2005	1kmE4020N3092	2878688	Quercus robur				1	1
2005	1kmE4020N3093	5331916	Betula pendula				1	1
2005	1kmE4020N3093	5333294	Castanea sativa				1	1
2005	1kmE4020N3095	2878688	Quercus robur				1	1
2005	1kmE4020N3097	9118014	Betula pubescens				1	1
2005	1kmE4020N3098	9148577	Alnus incana				1	1
2005	1kmE4021N3084	2875979	Corylus avellana				1	1
2005	1kmE4021N3088	2878688	Quercus robur				1	1
2005	1kmE4021N3089	2876213	Alnus glutinosa				1	1
2005	1kmE4021N3089	2878688	Quercus robur				1	1
2005	1kmE4021N3091	2875979	Corylus avellana				1	1
2005	1kmE4021N3092	2878688	Quercus robur				1	1
2005	1kmE4021N3093	2875818	Carpinus betulus				1	1
2005	1kmE4021N3096	5331916	Betula pendula				1	1
2005	1kmE4021N3098	3054368	Juglans regia				1	1
2005	1kmE4021N3100	5333294	Castanea sativa				1	1
2005	1kmE4022N3081	2882316	Fagus sylvatica				1	1
2005	1kmE4022N3084	2882316	Fagus sylvatica				1	1
2005	1kmE4022N3085	2880539	Quercus rubra				1	1
2005	1kmE4022N3090	2878688	Quercus robur				1	1
2005	1kmE4022N3097	2876213	Alnus glutinosa				1	1
2005	1kmE4022N3097	2878688	Quercus robur				1	1
2005	1kmE4022N3099	2876213	Alnus glutinosa				1	1
2005	1kmE4022N3102	2875818	Carpinus betulus				1	1
2005	1kmE4022N3106	8313153	Quercus palustris				1	1
2005	1kmE4023N3088	2875979	Corylus avellana				1	1
2005	1kmE4023N3096	2878688	Quercus robur				1	1
2005	1kmE4023N3098	5333294	Castanea sativa				1	1
2005	1kmE4023N3102	2875818	Carpinus betulus				1	1
2005	1kmE4023N3102	2875979	Corylus avellana				1	1
2005	1kmE4023N3105	2875818	Carpinus betulus				2	1
2005	1kmE4023N3106	2875979	Corylus avellana				1	1
2005	1kmE4023N3106	2878688	Quercus robur				2	2
2005	1kmE4023N3106	3054368	Juglans regia				1	1
2005	1kmE4023N3109	3054368	Juglans regia				1	1
2005	1kmE4023N3111	2878688	Quercus robur				1	1
2005	1kmE4024N3109	2876213	Alnus glutinosa				1	1
2005	1kmE4024N3109	3054368	Juglans regia				1	1
2005	1kmE4024N3109	9148577	Alnus incana				1	1
2005	1kmE4025N3089	2878688	Quercus robur				1	1
2005	1kmE4025N3109	2878688	Quercus robur				1	1
2005	1kmE4026N3085	3054368	Juglans regia				1	1
2005	1kmE4026N3091	3054368	Juglans regia				1	1
2005	1kmE4026N3094	2875979	Corylus avellana				1	1
2005	1kmE4026N3100	2875979	Corylus avellana				1	1
2005	1kmE4026N3101	5331916	Betula pendula				1	1
2005	1kmE4026N3117	2875818	Carpinus betulus				1	1
2005	1kmE4027N3090	3054368	Juglans regia				1	1
2005	1kmE4027N3097	2878688	Quercus robur				1	1
2005	1kmE4027N3098	2878688	Quercus robur				1	1
2005	1kmE4027N3109	2875979	Corylus avellana				1	1
2005	1kmE4028N3088	2878688	Quercus robur				1	1
2005	1kmE4028N3111	2875979	Corylus avellana				1	1
2005	1kmE4029N3114	3054368	Juglans regia				1	1
2005	1kmE4029N3115	2876213	Alnus glutinosa				1	1
2005	1kmE4030N3107	2878688	Quercus robur				2	1
2004	1kmE3996N3103	5331916	Betula pendula				1	1
2004	1kmE3996N3106	2876489	Alnus firma				1	1
2004	1kmE3997N3101	7797155	Alnus hirsuta				1	1
2004	1kmE3997N3104	5331532	Betula nigra				1	1
2004	1kmE3998N3105	5331779	Betula alleghaniensis				1	1
2004	1kmE3999N3105	2875927	Carpinus japonica				1	1
2004	1kmE3999N3108	2878688	Quercus robur				1	1
2004	1kmE3999N3108	5331916	Betula pendula				1	1
2004	1kmE3999N3109						1	1
2004	1kmE3999N3109	2878688	Quercus robur				2	1
2004	1kmE3999N3109	5414202	Myrica gale				1	1
2004	1kmE3999N3110	2878688	Quercus robur				1	1
2004	1kmE3999N3110	5414202	Myrica gale				1	1
2004	1kmE3999N3110	9118014	Betula pubescens				1	1
2004	1kmE3999N3113	2876213	Alnus glutinosa				1	1
2004	1kmE4000N3099						1	1
2004	1kmE4000N3109						1	1
2004	1kmE4000N3109	2876213	Alnus glutinosa				2	1
2004	1kmE4000N3109	2878688	Quercus robur				1	1
2004	1kmE4000N3109	5331916	Betula pendula				2	1
2004	1kmE4000N3114	5414202	Myrica gale				1	1
2004	1kmE4001N3087	2875818	Carpinus betulus				1	1
2004	1kmE4001N3088	2875818	Carpinus betulus				1	1
2004	1kmE4001N3088	2876213	Alnus glutinosa				1	1
2004	1kmE4001N3103	8313153	Quercus palustris				1	1
2004	1kmE4001N3109	2878688	Quercus robur				1	1
2004	1kmE4001N3109	5331916	Betula pendula				4	1
2004	1kmE4001N3109	5414202	Myrica gale				1	1
2004	1kmE4002N3087	2876213	Alnus glutinosa				1	1
2004	1kmE4002N3096	2880539	Quercus rubra				1	1
2004	1kmE4002N3099	5414202	Myrica gale				1	1
2004	1kmE4002N3109	2878688	Quercus robur				2	1
2004	1kmE4002N3109	5331916	Betula pendula				1	1
2004	1kmE4003N3096	2875818	Carpinus betulus				1	1
2004	1kmE4003N3096	2875979	Corylus avellana				1	1
2004	1kmE4003N3096	2876213	Alnus glutinosa				2	2
2004	1kmE4003N3096	2878688	Quercus robur				1	1
2004	1kmE4003N3096	5331916	Betula pendula				1	1
2004	1kmE4003N3096	9148577	Alnus incana				2	2
2004	1kmE4003N3097	2875979	Corylus avellana				1	1
2004	1kmE4003N3097	2876213	Alnus glutinosa				1	1
2004	1kmE4003N3097	2878688	Quercus robur				1	1
2004	1kmE4003N3097	2880539	Quercus rubra				1	1
2004	1kmE4003N3097	2882316	Fagus sylvatica				1	1
2004	1kmE4003N3100	5414202	Myrica gale				1	1
2004	1kmE4004N3096	9118014	Betula pubescens				1	1
2004	1kmE4006N3092	2875979	Corylus avellana				1	1
2004	1kmE4006N3115	2878688	Quercus robur				3	1
2004	1kmE4006N3115	5331916	Betula pendula				2	1
2004	1kmE4009N3101	2875979	Corylus avellana				1	1
2004	1kmE4010N3084	2875979	Corylus avellana				1	1
2004	1kmE4013N3094	2878688	Quercus robur				1	1
2004	1kmE4013N3102	5331916	Betula pendula				1	1
2004	1kmE4014N3087	2875979	Corylus avellana				1	1
2004	1kmE4014N3093	5331916	Betula pendula				1	1
2004	1kmE4014N3096						2	1
2004	1kmE4014N3096	2878688	Quercus robur				1	1
2004	1kmE4014N3100	5414202	Myrica gale				1	1
2004	1kmE4014N3102	2878688	Quercus robur				1	1
2004	1kmE4014N3102	9118014	Betula pubescens				1	1
2004	1kmE4014N3103	5331916	Betula pendula				1	1
2004	1kmE4014N3104	5331916	Betula pendula				1	1
2004	1kmE4015N3096	2880539	Quercus rubra				1	1
2004	1kmE4015N3100	5414202	Myrica gale				1	1
2004	1kmE4015N3103	2878688	Quercus robur				1	1
2004	1kmE4015N3104	2880539	Quercus rubra				1	1
2004	1kmE4017N3086	2875979	Corylus avellana				1	1
2004	1kmE4017N3092	2878688	Quercus robur				1	1
2004	1kmE4018N3090	2878688	Quercus robur				1	1
2004	1kmE4018N3090	5333294	Castanea sativa				1	1
2004	1kmE4019N3088	2875979	Corylus avellana				1	1
2004	1kmE4019N3093	2882316	Fagus sylvatica				1	1
2004	1kmE4019N3116	2875979	Corylus avellana				1	1
2004	1kmE4020N3093	2875818	Carpinus betulus				1	1
2004	1kmE4020N3094	2882316	Fagus sylvatica				1	1
2004	1kmE4020N3095	5331916	Betula pendula				1	1
2004	1kmE4020N3109	2880539	Quercus rubra				1	1
2004	1kmE4020N3112						1	1
2004	1kmE4020N3112	2878688	Quercus robur				1	1
2004	1kmE4020N3112	2880539	Quercus rubra				1	1
2004	1kmE4020N3113						1	1
2004	1kmE4021N3094	2875818	Carpinus betulus				1	1
2004	1kmE4021N3094	5331916	Betula pendula				1	1
2004	1kmE4021N3098	2875979	Corylus avellana				1	1
2004	1kmE4021N3113						1	1
2004	1kmE4021N3113	2875979	Corylus avellana				1	1
